game_id,date,time,league,team,player,place,full_time,first_ht,second_ht,result_full_time,result_first_ht,result_second_ht
ab4b9cc4-cf23-41c8-8b30-ab9d3039d6df,2020-04-16,02:48,Champions League C,Интер,labotryas,AWAY,0,0,0,L,L,D
8f5e3ae6-f0f1-4a06-8af0-17b2ac23cbfe,2020-04-16,02:48,Champions League C,Боруссия Дортмунд,Kray,HOME,1,1,0,D,D,D
8f5e3ae6-f0f1-4a06-8af0-17b2ac23cbfe,2020-04-16,02:48,Champions League C,Челси,Upcake22,AWAY,1,1,0,D,D,D
8e789d76-4c48-471d-9bc3-50cc46b0341a,2020-04-16,03:00,Champions League C,Интер,labotryas,HOME,1,0,1,W,D,W
8e789d76-4c48-471d-9bc3-50cc46b0341a,2020-04-16,03:00,Champions League C,Боруссия Дортмунд,Kray,AWAY,0,0,0,L,D,L
3b1a4951-53e0-4a40-a613-8b9a79820a6f,2020-04-16,03:00,Champions League C,Челси,Upcake22,HOME,0,0,0,L,L,L
3b1a4951-53e0-4a40-a613-8b9a79820a6f,2020-04-16,03:00,Champions League C,Аякс,KRaftVK,AWAY,2,1,1,W,W,W
840cdf8a-f494-4a0b-a5b7-6184be863e0c,2020-04-16,03:12,Champions League C,Аякс,KRaftVK,HOME,1,1,0,D,D,D
840cdf8a-f494-4a0b-a5b7-6184be863e0c,2020-04-16,03:12,Champions League C,Интер,labotryas,AWAY,1,1,0,D,D,D
696e9bb8-715c-4719-becf-f4b4e5383996,2020-04-16,03:12,Champions League C,Боруссия Дортмунд,Kray,HOME,0,0,0,L,L,L
696e9bb8-715c-4719-becf-f4b4e5383996,2020-04-16,03:12,Champions League C,Атлетико Мадрид,MeLToSiK,AWAY,3,1,2,W,W,W
1100ad14-ce0d-4c60-ae8a-3aa8a2b2c738,2020-04-16,03:24,Champions League C,Аякс,KRaftVK,HOME,1,1,0,D,D,D
1100ad14-ce0d-4c60-ae8a-3aa8a2b2c738,2020-04-16,03:24,Champions League C,Атлетико Мадрид,MeLToSiK,AWAY,1,1,0,D,D,D
e9c12972-c301-4a4c-9f6c-0072f16726bb,2020-04-16,03:24,Champions League C,Челси,Upcake22,HOME,2,1,1,W,D,W
e9c12972-c301-4a4c-9f6c-0072f16726bb,2020-04-16,03:24,Champions League C,Интер,labotryas,AWAY,1,1,0,L,D,L
7fe640ce-9df0-4c2e-a6ac-177ad1d0ee7d,2020-04-16,03:36,Champions League C,Атлетико Мадрид,MeLToSiK,HOME,1,1,0,D,W,L
7fe640ce-9df0-4c2e-a6ac-177ad1d0ee7d,2020-04-16,03:36,Champions League C,Челси,Upcake22,AWAY,1,0,1,D,L,W
a75250b0-e02b-48a4-be05-0365bf40fc9a,2020-04-16,03:36,Champions League C,Боруссия Дортмунд,Kray,HOME,0,0,0,L,D,L
a75250b0-e02b-48a4-be05-0365bf40fc9a,2020-04-16,03:36,Champions League C,Аякс,KRaftVK,AWAY,1,0,1,W,D,W
e87c04dd-2bd4-446c-9514-f17cf1bd9a48,2020-04-16,03:48,Champions League C,Интер,labotryas,HOME,2,1,1,W,W,D
e87c04dd-2bd4-446c-9514-f17cf1bd9a48,2020-04-16,03:48,Champions League C,Атлетико Мадрид,MeLToSiK,AWAY,1,0,1,L,L,D
b58f7a6f-fc53-4b1e-945c-9424b510a2c1,2020-04-16,03:48,Champions League C,Челси,Upcake22,HOME,1,1,0,W,W,D
b58f7a6f-fc53-4b1e-945c-9424b510a2c1,2020-04-16,03:48,Champions League C,Боруссия Дортмунд,Kray,AWAY,0,0,0,L,L,D
216624c5-1f4c-418a-b9fd-4f6c48cff4fe,2020-04-16,04:00,Champions League C,Аякс,KRaftVK,HOME,1,1,0,W,W,D
216624c5-1f4c-418a-b9fd-4f6c48cff4fe,2020-04-16,04:00,Champions League C,Челси,Upcake22,AWAY,0,0,0,L,L,D
2790f40c-a9ca-454a-a811-b940bac77138,2020-04-16,04:00,Champions League C,Боруссия Дортмунд,Kray,HOME,3,2,1,W,W,W
2790f40c-a9ca-454a-a811-b940bac77138,2020-04-16,04:00,Champions League C,Интер,labotryas,AWAY,0,0,0,L,L,L
c1f1fe9b-3cef-45e4-8e4b-bfe70fdf2a58,2020-04-16,04:12,Champions League C,Атлетико Мадрид,MeLToSiK,HOME,0,0,0,L,L,L
c1f1fe9b-3cef-45e4-8e4b-bfe70fdf2a58,2020-04-16,04:12,Champions League C,Боруссия Дортмунд,Kray,AWAY,3,2,1,W,W,W
03c72e14-b57c-4d0c-92cb-476b13c53bf9,2020-04-16,04:12,Champions League C,Интер,labotryas,HOME,0,0,0,L,D,L
03c72e14-b57c-4d0c-92cb-476b13c53bf9,2020-04-16,04:12,Champions League C,Аякс,KRaftVK,AWAY,2,0,2,W,D,W
2c3f19cc-cb4a-482b-940f-edc2f8f9e778,2020-04-16,08:26,CIS Cup,Локомотив Москва,Skromnuy,HOME,1,0,1,D,D,D
2c3f19cc-cb4a-482b-940f-edc2f8f9e778,2020-04-16,08:26,CIS Cup,Шахтер Донецк,Lomik,AWAY,1,0,1,D,D,D
c248c7d8-072e-4a3d-8f17-0d5a5f8839e4,2020-04-16,08:26,CIS Cup,Спартак Москва,Arcos,HOME,0,0,0,D,D,D
c248c7d8-072e-4a3d-8f17-0d5a5f8839e4,2020-04-16,08:26,CIS Cup,ЦСКА Москва,vrico,AWAY,0,0,0,D,D,D
cb03c36f-0fce-47e6-8e06-0f2a73de9c09,2020-04-16,08:38,CIS Cup,ЦСКА Москва,vrico,HOME,2,1,1,D,D,D
cb03c36f-0fce-47e6-8e06-0f2a73de9c09,2020-04-16,08:38,CIS Cup,Локомотив Москва,Skromnuy,AWAY,2,1,1,D,D,D
51fc561f-136b-4242-a002-4a36107d89a5,2020-04-16,08:38,CIS Cup,Шахтер Донецк,Lomik,HOME,0,0,0,L,D,L
51fc561f-136b-4242-a002-4a36107d89a5,2020-04-16,08:38,CIS Cup,Динамо Киев,PavlikJuravlik,AWAY,2,0,2,W,D,W
1c67474b-7fe9-445a-bb9e-0a51aad97621,2020-04-16,08:50,CIS Cup,Динамо Киев,PavlikJuravlik,HOME,0,0,0,D,D,D
1c67474b-7fe9-445a-bb9e-0a51aad97621,2020-04-16,08:50,CIS Cup,ЦСКА Москва,vrico,AWAY,0,0,0,D,D,D
